JK,Tanggal Lahir,Tempat Lahir,Asal Kecamatan,Jenis Tinggal,Alat Transportasi,Jenjang Pendidikan Ayh,Pekerjaan Ayh,Penghasilan Ayh,Jenjang Pendidikan Ibu,Pekerjaan Ibu,Penghasilan Ibu,Keluar Karena
L,1998-02-01,Semarang,Semarang Barat,Asrama,Jalan Kaki,Sma / Sederajat,Pns/Tni/Polri,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2006-07-09,Kendal,Limbangan,Bersama Orang Tua,Jalan Kaki,Smp / Sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Mutasi
L,2005-08-06,Seruyan,Suka Maju,Bersama Orang Tua,Sepeda Motor,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Mutasi
L,2004-02-07,Semarang,Pedurungan,Bersama Orang Tua,Angkutan Umum/Bus/Pete-Pete,Putus Sd,Buruh,"Rp. 500,000 - Rp. 999,999",Putus Sd,Pedagang Kecil,"Rp. 500,000 - Rp. 999,999",Lulus
P,2003-04-27,Semarang,Bandungan,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2004-05-26,Semarang,Sumowono,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
L,2003-08-13,Kendal,Singorojo,Asrama,Jalan Kaki,Smp / Sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2005-04-16,Jakarta,Pranten,Pesantren,Jalan Kaki,Sd / Sederajat,Sudah Meninggal,Tidak Berpenghasilan,Smp / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Lulus
P,2003-08-19,Kendal,Kaliwungu Selatan,Asrama,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Lulus
L,1998-10-17,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-11-19,Demak,Sayung,Bersama Orang Tua,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Pedagang Kecil,"Rp. 500,000 - Rp. 999,999",Lulus
L,2002-03-15,Batang,Bandar,Pesantren,Jalan Kaki,D4,Pns/Tni/Polri,"Rp. 2,000,000 - Rp. 4,999,999",Sma / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-09-28,Semarang,Gunung Pati,Pesantren,Jalan Kaki,Smp / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Lulus
L,1999-10-24,Cilacap,Nusawungu,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2003-02-08,Semarang,Gunung Pati,Asrama,Jalan Kaki,Sd / Sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2002-02-17,Semarang,Ungaran Barat,Asrama,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2005-02-10,Semarang,Mijen,Asrama,Jalan Kaki,Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
L,2003-08-08,Semarang,Tembalang,Asrama,Jalan Kaki,D3,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",S1,Pns/Tni/Polri,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
L,1997-02-14,Semarang,Mijen,Bersama Orang Tua,Sepeda Motor,Sd / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1997-10-07,Semarang,Mijen,Bersama Orang Tua,Sepeda Motor,Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2004-04-07,Tegal,Warureja,Bersama Orang Tua,Angkutan Umum/Bus/Pete-Pete,S1,Pns/Tni/Polri,"Rp. 2,000,000 - Rp. 4,999,999",D3,Pedagang Kecil,"Rp. 500,000 - Rp. 999,999",Lulus
L,2000-10-07,Kendal,Singorojo,Asrama,Jalan Kaki,Smp / Sederajat,Pedagang Kecil,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Pedagang Kecil,"Rp. 500,000 - Rp. 999,999",Lulus
P,2003-06-08,Kendal,Boja,Asrama,Jalan Kaki,Smp / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1997-10-27,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2001-05-20,Kendal,Singorojo,Rumah Tinggal,Jalan Kaki,Tidak Sekolah,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Lainnya,"Rp. 500,000 - Rp. 999,999",Lulus
P,1999-08-15,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2005-03-24,Grobogan,Trisari,Asrama,Jalan Kaki,Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2001-07-07,Semarang,Ungaran Timur,Pesantren,Jalan Kaki,Smp / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,1999-03-26,Kendal,Boja,Asrama,Jalan Kaki,Tidak Sekolah,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2002-08-06,Semarang,Ngaliyan,Pesantren,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Putus Sd,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Lulus
P,1998-05-04,Kendal,Boja,Asrama,Jalan Kaki,Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2005-02-16,Semarang,Srondol Kulon,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Smp / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Lulus
L,1997-08-30,Semarang,Gunung Pati,Bersama Orang Tua,Sepeda Motor,Smp / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Putus Sd,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1999-11-25,Kendal,Singorojo,Asrama,Jalan Kaki,Tidak Sekolah,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1997-08-06,Semarang,Semarang Selatan,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,2001-07-26,(Tidak Diisi),Singorojo,Rumah Tinggal,Jalan Kaki,Tidak Sekolah,Petani,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Mutasi
P,2003-01-31,Kendal,Singorojo,Bersama Orang Tua,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2005-08-29,Kendal,Campurejo,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-11-07,Bekasi,Cakung,Pesantren,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,2003-11-01,Semarang,Cileunyi,Bersama Orang Tua,Angkutan Umum/Bus/Pete-Pete,Sma / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Sma / Sederajat,Lainnya,Tidak Berpenghasilan,Lulus
L,2007-05-02,Boyolali,Sempu,Bersama Orang Tua,Sepeda Motor,Sma / Sederajat,Buruh,"Kurang Dari Rp. 500,000",Sma / Sederajat,Buruh,"Kurang Dari Rp. 500,000",Mutasi
L,2004-05-31,Semarang,Ngaliyan,Asrama,Jalan Kaki,Putus Sd,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Putus Sd,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1997-07-27,Semarang,Mijen,Bersama Orang Tua,Jalan Kaki,Sd / Sederajat,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Putus Sd,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1999-08-29,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Buruh,"Kurang Dari Rp. 500,000",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1998-01-12,Kotawaringin Barat,Sukamara,Asrama,Jalan Kaki,Sd / Sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2005-05-18,Kendal,Cakung Barat,Pesantren,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Lulus
L,2003-08-06,Kendal,Boja,Asrama,Jalan Kaki,Sd / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
P,2001-10-29,Kendal,Boja,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Smp / Sederajat,Tidak Bekerja,"Rp. 500,000 - Rp. 999,999",Lulus
P,2000-05-31,Semarang,Ngaliyan,Asrama,Jalan Kaki,Sd / Sederajat,Sudah Meninggal,"Rp. 1,000,000 - Rp. 1,999,999",Putus Sd,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2005-01-27,Semarang,Bergas,Bersama Orang Tua,Angkutan Umum/Bus/Pete-Pete,Smp / Sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Mutasi
P,2003-09-22,Semarang,Ngaliyan,Asrama,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-10-05,Semarang,Bandungan,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Petani,"Kurang Dari Rp. 500,000",Lulus
L,2000-08-09,Kendal,Boja,Asrama,Jalan Kaki,Sma / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-05-28,Kendal,Wonosobo,Asrama,Jalan Kaki,Sma / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Lainnya,"Rp. 500,000 - Rp. 999,999",Lulus
P,1997-08-21,Semarang,Limbangan,Asrama,Jalan Kaki,Sd / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2002-07-15,Kendal,Boja,Asrama,Jalan Kaki,Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Peternak,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2000-01-25,Kendal,Kaliwungu Selatan,Asrama,Jalan Kaki,S1,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,1999-03-20,Semarang,Mijen,Asrama,Jalan Kaki,Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2000-05-06,Kendal,Singorojo,Asrama,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Pedagang Kecil,"Rp. 500,000 - Rp. 999,999",Lulus
L,1998-12-31,Semarang,Mijen,Asrama,Jalan Kaki,Tidak Sekolah,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1999-05-21,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-07-25,Magelang,Gunung Pati,Pesantren,Jalan Kaki,Sd / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,1999-04-17,Pati,Tlogowungu,Asrama,Jalan Kaki,Sma / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1997-02-15,Kendal,Boja,Bersama Orang Tua,Sepeda Motor,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1997-02-16,Kendal,Singorojo,Asrama,Jalan Kaki,Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2004-11-30,Kendal,Gempolsewu,Bersama Orang Tua,Angkutan Umum/Bus/Pete-Pete,Sma / Sederajat,Buruh,"Kurang Dari Rp. 500,000",Sd / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Lulus
L,1995-01-26,Jakarta,Pedurungan,Asrama,Jalan Kaki,Sd / Sederajat,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2005-10-16,Kendal,Wonorejo,Bersama Orang Tua,Sepeda,Sd / Sederajat,Wiraswasta,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Wiraswasta,"Kurang Dari Rp. 500,000",Lulus
L,2002-05-05,Kendal,Kaliwungu Selatan,Pesantren,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2001-11-03,Kendal,Semarang Utara,Asrama,Jalan Kaki,Tidak Sekolah,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,1999-10-08,Semarang,Mijen,Asrama,Jalan Kaki,Tidak Sekolah,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2003-08-12,Lamandau,Bulik Timur,Asrama,Jalan Kaki,Sd / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-03-24,Semarang,Ngaliyan,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Smp / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2004-06-01,Kendal,Mijen,Bersama Orang Tua,Jalan Kaki,Putus Sd,Wiraswasta,"Rp. 2,000,000 - Rp. 4,999,999",Putus Sd,Wiraswasta,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
L,2003-12-19,Semarang,Gebugan,Bersama Orang Tua,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,2003-09-11,Semarang,Sumowono,Asrama,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2005-06-08,Timber Riau,Penawar Aji,Bersama Orang Tua,Sepeda Motor,Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Tidak Bekerja,Tidak Berpenghasilan,Mutasi
L,2002-07-04,(Tidak Diisi),Singorojo,Pesantren,Jalan Kaki,Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,"Kurang Dari Rp. 500,000",Lainnya
P,2002-07-04,Kendal,Singorojo,Pesantren,Jalan Kaki,Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Lulus
P,1998-04-29,Semarang,Mijen,Bersama Orang Tua,Jalan Kaki,Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1997-08-25,Semarang,Gunung Pati,Bersama Orang Tua,Sepeda Motor,Tidak Sekolah,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-05-03,Semarang,Gunung Pati,Rumah Tinggal,Jalan Kaki,Tidak Sekolah,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1996-01-21,Kendal,Boja,Bersama Orang Tua,Sepeda Motor,Sd / Sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2004-03-02,Kendal,Singorojo,Asrama,Jalan Kaki,Tidak Sekolah,Petani,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
L,1997-08-21,(Tidak Diisi),Limbangan,Asrama,Jalan Kaki,Tidak Sekolah,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lainnya
P,2001-11-27,Tegal,Suradadi,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Pedagang Kecil,"Rp. 500,000 - Rp. 999,999",Lulus
P,2004-12-03,Semarang,Wates,Asrama,Jalan Kaki,Sma / Sederajat,Pns/Tni/Polri,"Rp. 2,000,000 - Rp. 4,999,999",Sma / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1995-12-05,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-05-18,Kendal,Boja,Asrama,Jalan Kaki,Sd / Sederajat,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1999-03-19,Semarang,Gunung Pati,Asrama,Jalan Kaki,Tidak Sekolah,Buruh,"Rp. 500,000 - Rp. 999,999",Tidak Sekolah,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2002-09-15,Semarang,Ungaran Barat,Asrama,Jalan Kaki,Sma / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1997-09-24,Kendal,Limbangan,Asrama,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1997-10-12,Semarang,Bancak,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-11-07,Semarang,Ngaliyan,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
P,1999-12-08,Semarang,Gunung Pati,Asrama,Jalan Kaki,Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Lulus
P,2004-03-04,Boyolali,Andong,Bersama Orang Tua,Jalan Kaki,Smp / Sederajat,Wiraswasta,"Rp. 500,000 - Rp. 999,999",Smp / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-01-23,Bangun Jaya,Tambusai Utara,Bersama Orang Tua,Sepeda Motor,Sd / Sederajat,Petani,"Rp. 2,000,000 - Rp. 4,999,999",Sd / Sederajat,Lainnya,"Rp. 500,000 - Rp. 999,999",Lulus
L,1997-08-22,Semarang,Mijen,Bersama Orang Tua,Sepeda Motor,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1996-07-18,Semarang,Bancak,Asrama,Jalan Kaki,Smp / Sederajat,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2006-09-13,Bogor,Pabuaran,Wali,Jalan Kaki,Sd / Sederajat,Wiraswasta,"Kurang Dari Rp. 500,000",Sd / Sederajat,Lainnya,"Kurang Dari Rp. 500,000",Mutasi
P,2004-07-11,Kendal,Metesih,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Lainnya,"Rp. 500,000 - Rp. 999,999",Mutasi
P,1999-01-26,Semarang,Boja,Asrama,Jalan Kaki,Tidak Sekolah,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2000-08-14,Semarang,Mijen,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Putus Sd,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2003-08-11,Demak,Wedung,Asrama,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2004-01-12,Jepara,Ngaliyan,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2006-11-25,Semarang,Jatingaleh,Bersama Orang Tua,Sepeda Motor,D3,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Wirausaha,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,1998-12-21,Semarang,Bancak,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2002-07-22,Kendal,Kangkung,Lainnya,Jalan Kaki,Tk / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Pedagang Besar,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2003-12-11,Semarang,Ngaliyan,Asrama,Jalan Kaki,Sma / Sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
L,2005-01-21,Semarang,Leyangan,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Smp / Sederajat,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,1998-11-29,Semarang,Ngaliyan,Asrama,Jalan Kaki,Smp / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2002-07-24,Semarang,Sumowono,Pesantren,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
L,1998-06-15,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
